phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.035	1.976	1.972	-0.113	-0.220	1.844	1.799	-0.403	-0.202	1.875	1.837	-0.377
-0.033	1.983	1.981	-0.077	-0.220	1.844	1.799	-0.403	-0.202	1.880	1.842	-0.377
-0.029	1.970	1.970	0.038	-0.220	1.843	1.798	-0.403	-0.201	1.871	1.833	-0.374
-0.027	1.971	1.971	0.009	-0.220	1.843	1.798	-0.403	-0.202	1.872	1.834	-0.375
-0.026	1.966	1.965	-0.046	-0.220	1.842	1.797	-0.403	-0.202	1.868	1.830	-0.375
-0.025	1.975	1.974	-0.061	-0.220	1.842	1.797	-0.403	-0.202	1.874	1.836	-0.376
-0.024	1.957	1.957	0.031	-0.222	1.841	1.796	-0.405	-0.203	1.862	1.824	-0.375
-0.019	1.968	1.967	0.034	-0.222	1.841	1.796	-0.405	-0.203	1.868	1.830	-0.376
-0.012	1.966	1.966	0.024	-0.220	1.840	1.796	-0.401	-0.201	1.868	1.830	-0.373
-0.003	1.978	1.977	0.041	-0.220	1.840	1.796	-0.401	-0.201	1.875	1.837	-0.374
-0.000	1.981	1.981	-0.010	-0.220	1.840	1.796	-0.401	-0.202	1.878	1.840	-0.376
-0.001	1.976	1.975	-0.034	-0.220	1.840	1.796	-0.401	-0.201	1.874	1.836	-0.375
-0.002	1.965	1.965	0.027	-0.220	1.840	1.796	-0.401	-0.201	1.867	1.829	-0.373
0.002	1.964	1.964	0.047	-0.220	1.840	1.796	-0.401	-0.201	1.867	1.829	-0.373
0.004	1.976	1.976	-0.012	-0.220	1.840	1.796	-0.401	-0.201	1.874	1.836	-0.375
0.004	1.977	1.977	-0.038	-0.220	1.840	1.796	-0.401	-0.201	1.875	1.837	-0.375
-0.001	1.986	1.986	-0.049	-0.220	1.840	1.796	-0.401	-0.202	1.881	1.843	-0.377
-0.004	1.987	1.987	-0.058	-0.220	1.840	1.796	-0.401	-0.202	1.882	1.844	-0.377
-0.009	1.987	1.987	-0.041	-0.220	1.840	1.796	-0.401	-0.202	1.882	1.844	-0.377
-0.009	1.974	1.974	0.025	-0.220	1.840	1.796	-0.401	-0.201	1.873	1.835	-0.374
-0.006	1.971	1.970	0.068	-0.220	1.840	1.796	-0.401	-0.201	1.871	1.833	-0.373
-0.001	1.963	1.961	0.090	-0.220	1.840	1.796	-0.401	-0.201	1.865	1.828	-0.372
-0.001	1.966	1.964	0.077	-0.220	1.840	1.796	-0.401	-0.201	1.867	1.830	-0.372
0.001	1.975	1.975	0.045	-0.220	1.840	1.796	-0.401	-0.201	1.874	1.836	-0.374
0.008	1.976	1.974	0.084	-0.220	1.840	1.796	-0.401	-0.201	1.874	1.836	-0.374
0.012	1.974	1.973	0.041	-0.220	1.840	1.796	-0.401	-0.201	1.873	1.835	-0.374
0.017	1.978	1.977	-0.026	-0.220	1.840	1.796	-0.401	-0.201	1.875	1.837	-0.375
0.022	1.979	1.979	0.031	-0.220	1.840	1.796	-0.401	-0.201	1.877	1.839	-0.375
0.023	1.970	1.969	0.054	-0.222	1.841	1.796	-0.405	-0.203	1.870	1.832	-0.377
0.023	1.964	1.964	0.026	-0.222	1.841	1.796	-0.405	-0.203	1.866	1.828	-0.376
0.022	1.964	1.962	0.081	-0.222	1.841	1.796	-0.405	-0.203	1.866	1.828	-0.376
0.021	1.966	1.965	0.048	-0.222	1.841	1.795	-0.405	-0.203	1.867	1.829	-0.376
0.018	1.973	1.972	0.027	-0.222	1.841	1.795	-0.405	-0.203	1.871	1.833	-0.377
0.016	1.979	1.978	0.050	-0.222	1.841	1.795	-0.405	-0.203	1.876	1.838	-0.378
0.017	1.984	1.983	0.081	-0.222	1.841	1.795	-0.405	-0.203	1.881	1.842	-0.379
0.020	1.983	1.979	0.130	-0.222	1.841	1.795	-0.405	-0.203	1.879	1.841	-0.378
0.024	1.979	1.977	0.072	-0.222	1.841	1.795	-0.405	-0.203	1.875	1.837	-0.378
0.028	1.978	1.978	0.029	-0.222	1.841	1.795	-0.405	-0.203	1.875	1.837	-0.378
0.027	1.964	1.964	0.027	-0.222	1.841	1.795	-0.405	-0.203	1.866	1.828	-0.376
0.025	1.966	1.966	0.000	-0.222	1.841	1.795	-0.405	-0.203	1.867	1.829	-0.377
0.022	1.977	1.977	0.024	-0.222	1.841	1.795	-0.405	-0.203	1.875	1.836	-0.378
0.024	1.991	1.991	0.016	-0.222	1.841	1.795	-0.405	-0.203	1.885	1.846	-0.380
0.024	1.997	1.996	0.062	-0.222	1.841	1.795	-0.405	-0.203	1.889	1.850	-0.381
0.025	1.995	1.991	0.129	-0.222	1.841	1.795	-0.405	-0.203	1.888	1.849	-0.380
0.026	1.989	1.989	0.045	-0.222	1.841	1.795	-0.405	-0.203	1.884	1.845	-0.380
0.023	1.986	1.986	0.053	-0.222	1.841	1.795	-0.405	-0.203	1.882	1.843	-0.379
0.022	1.986	1.985	0.018	-0.222	1.841	1.795	-0.405	-0.203	1.881	1.842	-0.379
0.025	1.987	1.986	0.065	-0.222	1.841	1.795	-0.405	-0.203	1.882	1.843	-0.379
0.027	1.989	1.986	0.104	-0.222	1.841	1.795	-0.405	-0.203	1.883	1.844	-0.379
0.031	1.989	1.987	0.075	-0.224	1.815	1.770	-0.403	-0.204	1.875	1.836	-0.380
0.028	1.976	1.976	-0.035	-0.224	1.815	1.770	-0.403	-0.205	1.866	1.827	-0.380
0.024	1.970	1.969	-0.043	-0.227	1.790	1.744	-0.403	-0.208	1.854	1.814	-0.382
0.016	1.974	1.973	0.036	-0.226	1.788	1.743	-0.401	-0.206	1.856	1.817	-0.380
0.016	1.975	1.975	0.030	-0.226	1.788	1.743	-0.401	-0.206	1.857	1.818	-0.380
0.017	1.974	1.973	0.059	-0.226	1.788	1.743	-0.401	-0.206	1.856	1.817	-0.380
0.015	1.967	1.967	0.003	-0.226	1.788	1.743	-0.401	-0.207	1.851	1.812	-0.380
0.011	1.969	1.969	0.032	-0.226	1.788	1.743	-0.401	-0.206	1.853	1.814	-0.380
0.007	1.976	1.976	-0.016	-0.226	1.788	1.743	-0.401	-0.207	1.857	1.818	-0.381
0.005	1.970	1.970	-0.006	-0.226	1.788	1.743	-0.401	-0.206	1.853	1.814	-0.380
0.007	1.966	1.966	0.043	-0.226	1.788	1.743	-0.401	-0.206	1.851	1.812	-0.379
0.017	1.978	1.975	0.107	-0.226	1.788	1.743	-0.401	-0.206	1.859	1.820	-0.380
0.020	1.976	1.975	0.067	-0.226	1.788	1.743	-0.401	-0.206	1.857	1.818	-0.380
0.020	1.981	1.980	0.050	-0.226	1.788	1.743	-0.401	-0.206	1.860	1.821	-0.381
0.019	1.978	1.978	-0.018	-0.226	1.788	1.743	-0.401	-0.206	1.858	1.819	-0.381
0.018	1.970	1.969	-0.026	-0.226	1.788	1.743	-0.401	-0.207	1.852	1.813	-0.380
0.017	1.969	1.969	0.044	-0.226	1.788	1.743	-0.401	-0.206	1.853	1.814	-0.379
0.016	1.979	1.979	-0.042	-0.226	1.788	1.743	-0.401	-0.207	1.855	1.815	-0.381
0.016	1.979	1.979	-0.042	-0.226	1.788	1.743	-0.401	-0.207	1.860	1.820	-0.382
0.014	1.975	1.974	-0.039	-0.226	1.788	1.743	-0.401	-0.207	1.857	1.817	-0.381
0.008	1.985	1.984	-0.058	-0.226	1.788	1.743	-0.401	-0.207	1.864	1.824	-0.383
-0.010	1.973	1.973	-0.055	-0.226	1.788	1.743	-0.401	-0.207	1.856	1.816	-0.381
-0.017	1.968	1.967	-0.051	-0.226	1.788	1.743	-0.401	-0.207	1.851	1.812	-0.380
-0.020	1.964	1.964	-0.039	-0.226	1.788	1.743	-0.401	-0.207	1.849	1.810	-0.380
-0.020	1.961	1.961	-0.007	-0.226	1.788	1.742	-0.401	-0.207	1.847	1.808	-0.379
-0.022	1.961	1.960	-0.039	-0.226	1.788	1.742	-0.401	-0.207	1.846	1.807	-0.379
-0.022	1.963	1.962	-0.020	-0.225	1.787	1.742	-0.399	-0.205	1.848	1.809	-0.377
-0.020	1.966	1.966	0.009	-0.225	1.787	1.742	-0.399	-0.206	1.850	1.811	-0.378
-0.017	1.972	1.972	-0.007	-0.225	1.787	1.742	-0.399	-0.205	1.854	1.815	-0.378
-0.016	1.966	1.966	-0.009	-0.225	1.787	1.742	-0.399	-0.206	1.850	1.811	-0.378
-0.013	1.962	1.961	-0.063	-0.225	1.787	1.742	-0.399	-0.206	1.848	1.809	-0.378
-0.010	1.961	1.961	-0.012	-0.225	1.787	1.742	-0.399	-0.206	1.847	1.808	-0.377
0.009	1.987	1.987	0.028	-0.225	1.787	1.742	-0.399	-0.205	1.860	1.821	-0.378
