phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.179	2.086	2.057	-0.342	-0.469	1.935	1.726	-0.875	-0.434	1.976	1.793	-0.830
-0.182	2.071	2.046	-0.319	-0.469	1.935	1.726	-0.875	-0.434	1.966	1.784	-0.826
-0.179	2.059	2.033	-0.330	-0.469	1.934	1.725	-0.874	-0.433	1.958	1.777	-0.822
-0.180	2.065	2.041	-0.312	-0.469	1.934	1.725	-0.874	-0.433	1.961	1.780	-0.823
-0.179	2.068	2.049	-0.277	-0.469	1.934	1.725	-0.874	-0.433	1.963	1.782	-0.824
-0.177	2.085	2.058	-0.336	-0.469	1.934	1.725	-0.874	-0.433	1.975	1.793	-0.829
-0.171	2.079	2.053	-0.323	-0.469	1.934	1.725	-0.874	-0.433	1.971	1.789	-0.827
-0.157	2.063	2.052	-0.211	-0.469	1.934	1.725	-0.874	-0.433	1.960	1.779	-0.822
-0.145	2.071	2.060	-0.207	-0.469	1.934	1.725	-0.874	-0.433	1.965	1.784	-0.824
-0.138	2.076	2.065	-0.215	-0.469	1.934	1.725	-0.874	-0.432	1.969	1.788	-0.825
-0.132	2.085	2.072	-0.230	-0.469	1.934	1.725	-0.874	-0.433	1.975	1.793	-0.828
-0.127	2.084	2.068	-0.256	-0.469	1.934	1.725	-0.874	-0.433	1.974	1.792	-0.828
-0.123	2.079	2.070	-0.197	-0.469	1.934	1.725	-0.874	-0.432	1.971	1.790	-0.826
-0.117	2.083	2.068	-0.252	-0.469	1.934	1.725	-0.874	-0.433	1.974	1.792	-0.828
-0.112	2.079	2.054	-0.317	-0.469	1.934	1.725	-0.874	-0.433	1.971	1.789	-0.827
-0.116	2.068	2.023	-0.432	-0.469	1.934	1.725	-0.874	-0.434	1.965	1.783	-0.826
-0.129	2.067	1.993	-0.546	-0.469	1.934	1.725	-0.874	-0.435	1.965	1.782	-0.827
-0.146	2.062	1.980	-0.577	-0.469	1.934	1.725	-0.874	-0.434	1.962	1.780	-0.826
-0.164	2.075	1.994	-0.576	-0.469	1.934	1.725	-0.874	-0.435	1.971	1.788	-0.830
